"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","","null","","html-keyboard-response","168","271278","0.0-5.0-4.0-0.41","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","169","271798","0.0-5.0-4.0-1.41","2","6mum9z0d4xyv","18","女性","","","","","",""
"442","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","170","272241","0.0-5.0-4.0-2.41","2","6mum9z0d4xyv","18","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","171","272757","0.0-5.0-4.0-0.42","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","172","273279","0.0-5.0-4.0-1.42","2","6mum9z0d4xyv","18","女性","","","","","",""
"338","<p style=""font-size: 48px""><<><<</p>","f","flanker_main","html-keyboard-response","173","273617","0.0-5.0-4.0-2.42","2","6mum9z0d4xyv","18","女性","","","","不一致","j","0"
"null","","null","","html-keyboard-response","174","274118","0.0-5.0-4.0-0.43","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","175","274638","0.0-5.0-4.0-1.43","2","6mum9z0d4xyv","18","女性","","","","","",""
"384","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","176","275023","0.0-5.0-4.0-2.43","2","6mum9z0d4xyv","18","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","177","275538","0.0-5.0-4.0-0.44","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","178","276059","0.0-5.0-4.0-1.44","2","6mum9z0d4xyv","18","女性","","","","","",""
"404","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","179","276464","0.0-5.0-4.0-2.44","2","6mum9z0d4xyv","18","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","180","276979","0.0-5.0-4.0-0.45","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","181","277499","0.0-5.0-4.0-1.45","2","6mum9z0d4xyv","18","女性","","","","","",""
"372","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","182","277872","0.0-5.0-4.0-2.45","2","6mum9z0d4xyv","18","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","183","278378","0.0-5.0-4.0-0.46","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","184","278898","0.0-5.0-4.0-1.46","2","6mum9z0d4xyv","18","女性","","","","","",""
"397","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","185","279297","0.0-5.0-4.0-2.46","2","6mum9z0d4xyv","18","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","186","279798","0.0-5.0-4.0-0.47","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","187","280318","0.0-5.0-4.0-1.47","2","6mum9z0d4xyv","18","女性","","","","","",""
"464","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","188","280784","0.0-5.0-4.0-2.47","2","6mum9z0d4xyv","18","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","189","281289","0.0-5.0-4.0-0.48","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","190","281809","0.0-5.0-4.0-1.48","2","6mum9z0d4xyv","18","女性","","","","","",""
"414","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","191","282224","0.0-5.0-4.0-2.48","2","6mum9z0d4xyv","18","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","192","282728","0.0-5.0-4.0-0.49","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","193","283248","0.0-5.0-4.0-1.49","2","6mum9z0d4xyv","18","女性","","","","","",""
"400","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","194","283648","0.0-5.0-4.0-2.49","2","6mum9z0d4xyv","18","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","195","284169","0.0-5.0-4.0-0.50","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","196","284688","0.0-5.0-4.0-1.50","2","6mum9z0d4xyv","18","女性","","","","","",""
"350","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","197","285040","0.0-5.0-4.0-2.50","2","6mum9z0d4xyv","18","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","198","285548","0.0-5.0-4.0-0.51","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","199","286052","0.0-5.0-4.0-1.51","2","6mum9z0d4xyv","18","女性","","","","","",""
"427","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","200","286480","0.0-5.0-4.0-2.51","2","6mum9z0d4xyv","18","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","201","286988","0.0-5.0-4.0-0.52","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","202","287499","0.0-5.0-4.0-1.52","2","6mum9z0d4xyv","18","女性","","","","","",""
"452","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","203","287952","0.0-5.0-4.0-2.52","2","6mum9z0d4xyv","18","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","204","288469","0.0-5.0-4.0-0.53","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","205","288988","0.0-5.0-4.0-1.53","2","6mum9z0d4xyv","18","女性","","","","","",""
"515","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","206","289504","0.0-5.0-4.0-2.53","2","6mum9z0d4xyv","18","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","207","290009","0.0-5.0-4.0-0.54","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","208","290528","0.0-5.0-4.0-1.54","2","6mum9z0d4xyv","18","女性","","","","","",""
"430","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","209","290960","0.0-5.0-4.0-2.54","2","6mum9z0d4xyv","18","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","210","291468","0.0-5.0-4.0-0.55","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","211","291988","0.0-5.0-4.0-1.55","2","6mum9z0d4xyv","18","女性","","","","","",""
"490","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","212","292479","0.0-5.0-4.0-2.55","2","6mum9z0d4xyv","18","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","213","292988","0.0-5.0-4.0-0.56","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","214","293508","0.0-5.0-4.0-1.56","2","6mum9z0d4xyv","18","女性","","","","","",""
"426","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","215","293936","0.0-5.0-4.0-2.56","2","6mum9z0d4xyv","18","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","216","294448","0.0-5.0-4.0-0.57","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","217","294968","0.0-5.0-4.0-1.57","2","6mum9z0d4xyv","18","女性","","","","","",""
"406","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","218","295376","0.0-5.0-4.0-2.57","2","6mum9z0d4xyv","18","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","219","295889","0.0-5.0-4.0-0.58","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","220","296408","0.0-5.0-4.0-1.58","2","6mum9z0d4xyv","18","女性","","","","","",""
"359","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","221","296768","0.0-5.0-4.0-2.58","2","6mum9z0d4xyv","18","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","222","297288","0.0-5.0-4.0-0.59","2","6mum9z0d4xyv","18","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","223","297808","0.0-5.0-4.0-1.59","2","6mum9z0d4xyv","18","女性","","","","","",""
"365","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","224","298175","0.0-5.0-4.0-2.59","2","6mum9z0d4xyv","18","女性","","","","中性","f","1"
"","","","","call-function","225","298177","0.0-5.0-5.0","2","6mum9z0d4xyv","18","女性","","","","","",""
