"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","179","102923","0.0-3.0-4.0-1.45","1","4elu330d5l4g","21","女性","","","","","",""
"413","<p style=""font-size: 48px"">--<--</p>","f","","html-keyboard-response","180","103336","0.0-3.0-4.0-2.45","1","4elu330d5l4g","21","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","181","103838","0.0-3.0-4.0-0.46","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","182","104339","0.0-3.0-4.0-1.46","1","4elu330d5l4g","21","女性","","","","","",""
"571.9999999999854","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","183","104912","0.0-3.0-4.0-2.46","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","184","105413","0.0-3.0-4.0-0.47","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","185","105913","0.0-3.0-4.0-1.47","1","4elu330d5l4g","21","女性","","","","","",""
"428","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","186","106342","0.0-3.0-4.0-2.47","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","187","106842","0.0-3.0-4.0-0.48","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","188","107344","0.0-3.0-4.0-1.48","1","4elu330d5l4g","21","女性","","","","","",""
"392","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","189","107737","0.0-3.0-4.0-2.48","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","190","108237","0.0-3.0-4.0-0.49","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","191","108739","0.0-3.0-4.0-1.49","1","4elu330d5l4g","21","女性","","","","","",""
"398","<p style=""font-size: 48px"">-->--</p>","j","","html-keyboard-response","192","109138","0.0-3.0-4.0-2.49","1","4elu330d5l4g","21","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","193","109640","0.0-3.0-4.0-0.50","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","194","110141","0.0-3.0-4.0-1.50","1","4elu330d5l4g","21","女性","","","","","",""
"423","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","195","110564","0.0-3.0-4.0-2.50","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","196","111065","0.0-3.0-4.0-0.51","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","197","111566","0.0-3.0-4.0-1.51","1","4elu330d5l4g","21","女性","","","","","",""
"476","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","198","112043","0.0-3.0-4.0-2.51","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","199","112544","0.0-3.0-4.0-0.52","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","200","113046","0.0-3.0-4.0-1.52","1","4elu330d5l4g","21","女性","","","","","",""
"354","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","201","113401","0.0-3.0-4.0-2.52","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","202","113903","0.0-3.0-4.0-0.53","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","203","114404","0.0-3.0-4.0-1.53","1","4elu330d5l4g","21","女性","","","","","",""
"446","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","204","114851","0.0-3.0-4.0-2.53","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","205","115352","0.0-3.0-4.0-0.54","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","206","115853","0.0-3.0-4.0-1.54","1","4elu330d5l4g","21","女性","","","","","",""
"482","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","207","116336","0.0-3.0-4.0-2.54","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","208","116838","0.0-3.0-4.0-0.55","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","209","117339","0.0-3.0-4.0-1.55","1","4elu330d5l4g","21","女性","","","","","",""
"435","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","210","117774","0.0-3.0-4.0-2.55","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","211","118274","0.0-3.0-4.0-0.56","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","212","118775","0.0-3.0-4.0-1.56","1","4elu330d5l4g","21","女性","","","","","",""
"483","<p style=""font-size: 48px"">>><>></p>","f","","html-keyboard-response","213","119259","0.0-3.0-4.0-2.56","1","4elu330d5l4g","21","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","214","119761","0.0-3.0-4.0-0.57","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","215","120263","0.0-3.0-4.0-1.57","1","4elu330d5l4g","21","女性","","","","","",""
"363","<p style=""font-size: 48px"">>>>>></p>","j","","html-keyboard-response","216","120626","0.0-3.0-4.0-2.57","1","4elu330d5l4g","21","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","217","121128","0.0-3.0-4.0-0.58","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","218","121629","0.0-3.0-4.0-1.58","1","4elu330d5l4g","21","女性","","","","","",""
"484.00000000001455","<p style=""font-size: 48px""><<><<</p>","j","","html-keyboard-response","219","122114","0.0-3.0-4.0-2.58","1","4elu330d5l4g","21","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","220","122615","0.0-3.0-4.0-0.59","1","4elu330d5l4g","21","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","221","123116","0.0-3.0-4.0-1.59","1","4elu330d5l4g","21","女性","","","","","",""
"461","<p style=""font-size: 48px""><<<<<</p>","f","","html-keyboard-response","222","123578","0.0-3.0-4.0-2.59","1","4elu330d5l4g","21","女性","","","","一致","f","1"
"","","","","call-function","223","123579","0.0-3.0-5.0","1","4elu330d5l4g","21","女性","","","","","",""
"998","次のページには，ふだんのあなたの様子について尋ねる文章が表示されます。それぞれについて，どの程度あてはまるかを<br>「あてはまらない」「どちらかと言えばあてはまらない」「どちらかと言えばあてはまる」「あてはまる」<br>の4つの選択肢から1つ選んで回答してください。<br><br>準備ができたらスペースキーを押して回答を開始してください。"," ","","html-keyboard-response","224","124577","0.0-4.0","1","4elu330d5l4g","21","女性","","","","","",""
"21808","","{""Q15"":1,""Q20"":1,""Q13"":1,""Q11"":1,""Q14"":1,""Q9"":1,""Q1"":1,""Q5"":1,""Q4"":1,""Q12"":1,""Q3"":1,""Q18"":1,""Q19"":1,""Q16"":1,""Q7"":1,""Q2"":1,""Q8"":1,""Q17"":1,""Q10"":1,""Q6"":1}","","survey-likert","225","146389","0.0-5.0","1","4elu330d5l4g","21","女性","","[14,19,12,10,13,8,0,4,3,11,2,17,18,15,6,1,7,16,9,5]","","","",""
