"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"351.5","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","167","234015","0.0-5.0-4.0-2.40","2","3nfdasky1p0s","25","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","168","234517","0.0-5.0-4.0-0.41","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","169","235027","0.0-5.0-4.0-1.41","2","3nfdasky1p0s","25","女性","","","","","",""
"431.59999999403954","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","170","235460","0.0-5.0-4.0-2.41","2","3nfdasky1p0s","25","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","171","235973","0.0-5.0-4.0-0.42","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","172","236485","0.0-5.0-4.0-1.42","2","3nfdasky1p0s","25","女性","","","","","",""
"465.3999999910593","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","173","236952","0.0-5.0-4.0-2.42","2","3nfdasky1p0s","25","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","174","237462","0.0-5.0-4.0-0.43","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","175","237975","0.0-5.0-4.0-1.43","2","3nfdasky1p0s","25","女性","","","","","",""
"345.1000000089407","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","176","238322","0.0-5.0-4.0-2.43","2","3nfdasky1p0s","25","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","177","238831","0.0-5.0-4.0-0.44","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","178","239345","0.0-5.0-4.0-1.44","2","3nfdasky1p0s","25","女性","","","","","",""
"484.29999999701977","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","179","239831","0.0-5.0-4.0-2.44","2","3nfdasky1p0s","25","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","180","240339","0.0-5.0-4.0-0.45","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","181","240854","0.0-5.0-4.0-1.45","2","3nfdasky1p0s","25","女性","","","","","",""
"465.80000001192093","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","182","241321","0.0-5.0-4.0-2.45","2","3nfdasky1p0s","25","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","183","241831","0.0-5.0-4.0-0.46","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","184","242344","0.0-5.0-4.0-1.46","2","3nfdasky1p0s","25","女性","","","","","",""
"389.40000000596046","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","185","242735","0.0-5.0-4.0-2.46","2","3nfdasky1p0s","25","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","186","243241","0.0-5.0-4.0-0.47","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","187","243756","0.0-5.0-4.0-1.47","2","3nfdasky1p0s","25","女性","","","","","",""
"437.70000000298023","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","188","244195","0.0-5.0-4.0-2.47","2","3nfdasky1p0s","25","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","189","244705","0.0-5.0-4.0-0.48","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","190","245219","0.0-5.0-4.0-1.48","2","3nfdasky1p0s","25","女性","","","","","",""
"394.79999999701977","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","191","245615","0.0-5.0-4.0-2.48","2","3nfdasky1p0s","25","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","192","246122","0.0-5.0-4.0-0.49","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","193","246636","0.0-5.0-4.0-1.49","2","3nfdasky1p0s","25","女性","","","","","",""
"453.20000000298023","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","194","247091","0.0-5.0-4.0-2.49","2","3nfdasky1p0s","25","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","195","247604","0.0-5.0-4.0-0.50","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","196","248107","0.0-5.0-4.0-1.50","2","3nfdasky1p0s","25","女性","","","","","",""
"404.6000000089407","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","197","248513","0.0-5.0-4.0-2.50","2","3nfdasky1p0s","25","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","198","249024","0.0-5.0-4.0-0.51","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","199","249527","0.0-5.0-4.0-1.51","2","3nfdasky1p0s","25","女性","","","","","",""
"391.70000000298023","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","200","249920","0.0-5.0-4.0-2.51","2","3nfdasky1p0s","25","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","201","250423","0.0-5.0-4.0-0.52","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","202","250939","0.0-5.0-4.0-1.52","2","3nfdasky1p0s","25","女性","","","","","",""
"440.29999999701977","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","203","251381","0.0-5.0-4.0-2.52","2","3nfdasky1p0s","25","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","204","251890","0.0-5.0-4.0-0.53","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","205","252405","0.0-5.0-4.0-1.53","2","3nfdasky1p0s","25","女性","","","","","",""
"372.70000000298023","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","206","252779","0.0-5.0-4.0-2.53","2","3nfdasky1p0s","25","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","207","253293","0.0-5.0-4.0-0.54","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","208","253795","0.0-5.0-4.0-1.54","2","3nfdasky1p0s","25","女性","","","","","",""
"414.29999999701977","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","209","254211","0.0-5.0-4.0-2.54","2","3nfdasky1p0s","25","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","210","254722","0.0-5.0-4.0-0.55","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","211","255224","0.0-5.0-4.0-1.55","2","3nfdasky1p0s","25","女性","","","","","",""
"432.1000000089407","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","212","255657","0.0-5.0-4.0-2.55","2","3nfdasky1p0s","25","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","213","256170","0.0-5.0-4.0-0.56","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","214","256681","0.0-5.0-4.0-1.56","2","3nfdasky1p0s","25","女性","","","","","",""
"389.59999999403954","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","215","257072","0.0-5.0-4.0-2.56","2","3nfdasky1p0s","25","女性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","216","257582","0.0-5.0-4.0-0.57","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","217","258097","0.0-5.0-4.0-1.57","2","3nfdasky1p0s","25","女性","","","","","",""
"561.3000000119209","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","218","258661","0.0-5.0-4.0-2.57","2","3nfdasky1p0s","25","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","219","259164","0.0-5.0-4.0-0.58","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","220","259675","0.0-5.0-4.0-1.58","2","3nfdasky1p0s","25","女性","","","","","",""
"533.9000000059605","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","221","260211","0.0-5.0-4.0-2.58","2","3nfdasky1p0s","25","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","222","260722","0.0-5.0-4.0-0.59","2","3nfdasky1p0s","25","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","223","261237","0.0-5.0-4.0-1.59","2","3nfdasky1p0s","25","女性","","","","","",""
"424.29999999701977","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","224","261663","0.0-5.0-4.0-2.59","2","3nfdasky1p0s","25","女性","","","","中性","f","1"
"","","","","call-function","225","261663","0.0-5.0-5.0","2","3nfdasky1p0s","25","女性","","","","","",""
