"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"66351","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","171","177001","0.0-3.0-4.0-2.42","1","k8rglvxs4jpp","24","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","172","177505","0.0-3.0-4.0-0.43","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","173","178007","0.0-3.0-4.0-1.43","1","k8rglvxs4jpp","24","女性","","","","","",""
"469","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","174","178478","0.0-3.0-4.0-2.43","1","k8rglvxs4jpp","24","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","175","178981","0.0-3.0-4.0-0.44","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","176","179483","0.0-3.0-4.0-1.44","1","k8rglvxs4jpp","24","女性","","","","","",""
"485.0000000000291","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","177","179969","0.0-3.0-4.0-2.44","1","k8rglvxs4jpp","24","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","178","180471","0.0-3.0-4.0-0.45","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","179","180973","0.0-3.0-4.0-1.45","1","k8rglvxs4jpp","24","女性","","","","","",""
"394.0000000000291","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","180","181368","0.0-3.0-4.0-2.45","1","k8rglvxs4jpp","24","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","181","181871","0.0-3.0-4.0-0.46","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","182","182374","0.0-3.0-4.0-1.46","1","k8rglvxs4jpp","24","女性","","","","","",""
"494","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","183","182869","0.0-3.0-4.0-2.46","1","k8rglvxs4jpp","24","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","184","183371","0.0-3.0-4.0-0.47","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","185","183873","0.0-3.0-4.0-1.47","1","k8rglvxs4jpp","24","女性","","","","","",""
"439.0000000000291","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","186","184314","0.0-3.0-4.0-2.47","1","k8rglvxs4jpp","24","女性","","","","中性","f","1"
"null","","null","","html-keyboard-response","187","184816","0.0-3.0-4.0-0.48","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","188","185318","0.0-3.0-4.0-1.48","1","k8rglvxs4jpp","24","女性","","","","","",""
"565","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","189","185884","0.0-3.0-4.0-2.48","1","k8rglvxs4jpp","24","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","190","186386","0.0-3.0-4.0-0.49","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","191","186889","0.0-3.0-4.0-1.49","1","k8rglvxs4jpp","24","女性","","","","","",""
"424.0000000000291","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","192","187314","0.0-3.0-4.0-2.49","1","k8rglvxs4jpp","24","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","193","187816","0.0-3.0-4.0-0.50","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","194","188318","0.0-3.0-4.0-1.50","1","k8rglvxs4jpp","24","女性","","","","","",""
"490.9999999999709","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","195","188811","0.0-3.0-4.0-2.50","1","k8rglvxs4jpp","24","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","196","189314","0.0-3.0-4.0-0.51","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","197","189816","0.0-3.0-4.0-1.51","1","k8rglvxs4jpp","24","女性","","","","","",""
"467","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","198","190285","0.0-3.0-4.0-2.51","1","k8rglvxs4jpp","24","女性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","199","190788","0.0-3.0-4.0-0.52","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","200","191290","0.0-3.0-4.0-1.52","1","k8rglvxs4jpp","24","女性","","","","","",""
"530","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","201","191821","0.0-3.0-4.0-2.52","1","k8rglvxs4jpp","24","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","202","192324","0.0-3.0-4.0-0.53","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","203","192826","0.0-3.0-4.0-1.53","1","k8rglvxs4jpp","24","女性","","","","","",""
"400","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","204","193228","0.0-3.0-4.0-2.53","1","k8rglvxs4jpp","24","女性","","","","一致","f","1"
"null","","null","","html-keyboard-response","205","193730","0.0-3.0-4.0-0.54","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","206","194232","0.0-3.0-4.0-1.54","1","k8rglvxs4jpp","24","女性","","","","","",""
"449","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","207","194683","0.0-3.0-4.0-2.54","1","k8rglvxs4jpp","24","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","208","195185","0.0-3.0-4.0-0.55","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","209","195687","0.0-3.0-4.0-1.55","1","k8rglvxs4jpp","24","女性","","","","","",""
"484.9999999999709","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","210","196174","0.0-3.0-4.0-2.55","1","k8rglvxs4jpp","24","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","211","196676","0.0-3.0-4.0-0.56","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","212","197178","0.0-3.0-4.0-1.56","1","k8rglvxs4jpp","24","女性","","","","","",""
"403","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","213","197582","0.0-3.0-4.0-2.56","1","k8rglvxs4jpp","24","女性","","","","一致","j","1"
"null","","null","","html-keyboard-response","214","198084","0.0-3.0-4.0-0.57","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","215","198586","0.0-3.0-4.0-1.57","1","k8rglvxs4jpp","24","女性","","","","","",""
"686.9999999999709","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","216","199275","0.0-3.0-4.0-2.57","1","k8rglvxs4jpp","24","女性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","217","199777","0.0-3.0-4.0-0.58","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","218","200279","0.0-3.0-4.0-1.58","1","k8rglvxs4jpp","24","女性","","","","","",""
"395","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","219","200676","0.0-3.0-4.0-2.58","1","k8rglvxs4jpp","24","女性","","","","中性","j","1"
"null","","null","","html-keyboard-response","220","201178","0.0-3.0-4.0-0.59","1","k8rglvxs4jpp","24","女性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","221","201681","0.0-3.0-4.0-1.59","1","k8rglvxs4jpp","24","女性","","","","","",""
"483","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","222","202166","0.0-3.0-4.0-2.59","1","k8rglvxs4jpp","24","女性","","","","中性","f","1"
"","","","","call-function","223","202167","0.0-3.0-5.0","1","k8rglvxs4jpp","24","女性","","","","","",""
"5912","次のページには，ふだんのあなたの様子について尋ねる文章が表示されます。それぞれについて，どの程度あてはまるかを<br>「あてはまらない」「どちらかと言えばあてはまらない」「どちらかと言えばあてはまる」「あてはまる」<br>の4つの選択肢から1つ選んで回答してください。<br><br>準備ができたらスペースキーを押して回答を開始してください。"," ","instruction","html-keyboard-response","224","208080","0.0-4.0","1","k8rglvxs4jpp","24","女性","","","","","",""
"141768","","{""Q1"":1,""Q14"":3,""Q17"":3,""Q4"":3,""Q10"":2,""Q19"":3,""Q2"":3,""Q13"":3,""Q20"":3,""Q8"":3,""Q11"":3,""Q6"":3,""Q3"":2,""Q18"":2,""Q16"":3,""Q12"":3,""Q15"":3,""Q7"":3,""Q9"":3,""Q5"":3}","bis_bas","survey-likert","225","349850","0.0-5.0","1","k8rglvxs4jpp","24","女性","","[0,13,16,3,9,18,1,12,19,7,10,5,2,17,15,11,14,6,8,4]","","","",""
