"rt","stimulus","response","task","trial_type","trial_index","time_elapsed","internal_node_id","CB","tempID","age","sex","success","question_order","value","condition","key","correct"
"479.70000000018626","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","171","118941","0.0-3.0-4.0-2.42","1","qf7aafx8dmog","18","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","172","119451","0.0-3.0-4.0-0.43","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","173","119961","0.0-3.0-4.0-1.43","1","qf7aafx8dmog","18","男性","","","","","",""
"589.1999999997206","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","174","120552","0.0-3.0-4.0-2.43","1","qf7aafx8dmog","18","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","175","121068","0.0-3.0-4.0-0.44","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","176","121578","0.0-3.0-4.0-1.44","1","qf7aafx8dmog","18","男性","","","","","",""
"535.8000000002794","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","177","122115","0.0-3.0-4.0-2.44","1","qf7aafx8dmog","18","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","178","122628","0.0-3.0-4.0-0.45","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","179","123132","0.0-3.0-4.0-1.45","1","qf7aafx8dmog","18","男性","","","","","",""
"544.0999999996275","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","180","123679","0.0-3.0-4.0-2.45","1","qf7aafx8dmog","18","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","181","124181","0.0-3.0-4.0-0.46","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","182","124685","0.0-3.0-4.0-1.46","1","qf7aafx8dmog","18","男性","","","","","",""
"446.79999999981374","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","183","125134","0.0-3.0-4.0-2.46","1","qf7aafx8dmog","18","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","184","125646","0.0-3.0-4.0-0.47","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","185","126162","0.0-3.0-4.0-1.47","1","qf7aafx8dmog","18","男性","","","","","",""
"287.09999999962747","<p style=""font-size: 48px""><<<<<</p>","j","flanker_main","html-keyboard-response","186","126451","0.0-3.0-4.0-2.47","1","qf7aafx8dmog","18","男性","","","","一致","f","0"
"null","","null","","html-keyboard-response","187","126964","0.0-3.0-4.0-0.48","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","188","127469","0.0-3.0-4.0-1.48","1","qf7aafx8dmog","18","男性","","","","","",""
"457.3000000002794","<p style=""font-size: 48px"">--<--</p>","f","flanker_main","html-keyboard-response","189","127927","0.0-3.0-4.0-2.48","1","qf7aafx8dmog","18","男性","","","","中性","f","1"
"null","","null","","html-keyboard-response","190","128431","0.0-3.0-4.0-0.49","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","191","128935","0.0-3.0-4.0-1.49","1","qf7aafx8dmog","18","男性","","","","","",""
"413.10000000009313","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","192","129349","0.0-3.0-4.0-2.49","1","qf7aafx8dmog","18","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","193","129864","0.0-3.0-4.0-0.50","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","194","130382","0.0-3.0-4.0-1.50","1","qf7aafx8dmog","18","男性","","","","","",""
"372.90000000037253","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","195","130757","0.0-3.0-4.0-2.50","1","qf7aafx8dmog","18","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","196","131265","0.0-3.0-4.0-0.51","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","197","131781","0.0-3.0-4.0-1.51","1","qf7aafx8dmog","18","男性","","","","","",""
"456.70000000018626","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","198","132239","0.0-3.0-4.0-2.51","1","qf7aafx8dmog","18","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","199","132747","0.0-3.0-4.0-0.52","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","200","133263","0.0-3.0-4.0-1.52","1","qf7aafx8dmog","18","男性","","","","","",""
"419.20000000018626","<p style=""font-size: 48px"">-->--</p>","j","flanker_main","html-keyboard-response","201","133684","0.0-3.0-4.0-2.52","1","qf7aafx8dmog","18","男性","","","","中性","j","1"
"null","","null","","html-keyboard-response","202","134198","0.0-3.0-4.0-0.53","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","203","134714","0.0-3.0-4.0-1.53","1","qf7aafx8dmog","18","男性","","","","","",""
"531.6000000000931","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","204","135248","0.0-3.0-4.0-2.53","1","qf7aafx8dmog","18","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","205","135765","0.0-3.0-4.0-0.54","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","206","136267","0.0-3.0-4.0-1.54","1","qf7aafx8dmog","18","男性","","","","","",""
"399.1999999997206","<p style=""font-size: 48px"">>><>></p>","f","flanker_main","html-keyboard-response","207","136668","0.0-3.0-4.0-2.54","1","qf7aafx8dmog","18","男性","","","","不一致","f","1"
"null","","null","","html-keyboard-response","208","137170","0.0-3.0-4.0-0.55","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","209","137683","0.0-3.0-4.0-1.55","1","qf7aafx8dmog","18","男性","","","","","",""
"441.10000000009313","<p style=""font-size: 48px"">>><>></p>","j","flanker_main","html-keyboard-response","210","138126","0.0-3.0-4.0-2.55","1","qf7aafx8dmog","18","男性","","","","不一致","f","0"
"null","","null","","html-keyboard-response","211","138633","0.0-3.0-4.0-0.56","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","212","139136","0.0-3.0-4.0-1.56","1","qf7aafx8dmog","18","男性","","","","","",""
"649.1000000000931","<p style=""font-size: 48px""><<><<</p>","j","flanker_main","html-keyboard-response","213","139787","0.0-3.0-4.0-2.56","1","qf7aafx8dmog","18","男性","","","","不一致","j","1"
"null","","null","","html-keyboard-response","214","140302","0.0-3.0-4.0-0.57","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","215","140805","0.0-3.0-4.0-1.57","1","qf7aafx8dmog","18","男性","","","","","",""
"420.3000000002794","<p style=""font-size: 48px"">>>>>></p>","j","flanker_main","html-keyboard-response","216","141226","0.0-3.0-4.0-2.57","1","qf7aafx8dmog","18","男性","","","","一致","j","1"
"null","","null","","html-keyboard-response","217","141731","0.0-3.0-4.0-0.58","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","218","142233","0.0-3.0-4.0-1.58","1","qf7aafx8dmog","18","男性","","","","","",""
"403.60000000009313","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","219","142637","0.0-3.0-4.0-2.58","1","qf7aafx8dmog","18","男性","","","","一致","f","1"
"null","","null","","html-keyboard-response","220","143151","0.0-3.0-4.0-0.59","1","qf7aafx8dmog","18","男性","","","","","",""
"null","<p style=""font-size: 48px"">+</p>","null","","html-keyboard-response","221","143661","0.0-3.0-4.0-1.59","1","qf7aafx8dmog","18","男性","","","","","",""
"455.29999999981374","<p style=""font-size: 48px""><<<<<</p>","f","flanker_main","html-keyboard-response","222","144119","0.0-3.0-4.0-2.59","1","qf7aafx8dmog","18","男性","","","","一致","f","1"
"","","","","call-function","223","144121","0.0-3.0-5.0","1","qf7aafx8dmog","18","男性","","","","","",""
"5103.899999999907","次のページには，ふだんのあなたの様子について尋ねる文章が表示されます。それぞれについて，どの程度あてはまるかを<br>「あてはまらない」「どちらかと言えばあてはまらない」「どちらかと言えばあてはまる」「あてはまる」<br>の4つの選択肢から1つ選んで回答してください。<br><br>準備ができたらスペースキーを押して回答を開始してください。"," ","instruction","html-keyboard-response","224","149226","0.0-4.0","1","qf7aafx8dmog","18","男性","","","","","",""
"77384.09999999963","","{""Q18"":0,""Q10"":3,""Q8"":2,""Q5"":3,""Q13"":3,""Q1"":0,""Q6"":2,""Q16"":3,""Q4"":3,""Q15"":3,""Q11"":3,""Q20"":2,""Q9"":3,""Q19"":3,""Q12"":3,""Q3"":1,""Q7"":3,""Q14"":2,""Q2"":2,""Q17"":2}","bis_bas","survey-likert","225","226617","0.0-5.0","1","qf7aafx8dmog","18","男性","","[17,9,7,4,12,0,5,15,3,14,10,19,8,18,11,2,6,13,1,16]","","","",""
